Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Cameroon,CMR,2001,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.7
Cameroon,CMR,2000,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.8
Cameroon,CMR,1999,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.7
Cameroon,CMR,1998,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.5
Cameroon,CMR,1997,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.2
Cameroon,CMR,1996,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,3.8
Cameroon,CMR,1995,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,3.2
Cameroon,CMR,1994,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,2.7
Cameroon,CMR,1993,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,2.1
Cameroon,CMR,1992,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,1.7
Cameroon,CMR,1991,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,1.2
Cameroon,CMR,1990,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.9
Cameroon,CMR,2022,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5
Cameroon,CMR,2021,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5
Cameroon,CMR,2020,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.6
Cameroon,CMR,2019,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.6
Cameroon,CMR,2018,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.6
Cameroon,CMR,2017,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.6
Cameroon,CMR,2016,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,2015,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,2014,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,2013,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,2012,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,2011,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,2010,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.8
Cameroon,CMR,2009,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.8
Cameroon,CMR,2008,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.8
Cameroon,CMR,2007,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.9
Cameroon,CMR,2006,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.9
Cameroon,CMR,2005,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1
Cameroon,CMR,2004,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.1
Cameroon,CMR,2003,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.2
Cameroon,CMR,2002,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.3
Cameroon,CMR,2001,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.4
Cameroon,CMR,2000,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.5
Cameroon,CMR,1999,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.5
Cameroon,CMR,1998,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.4
Cameroon,CMR,1997,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.4
Cameroon,CMR,1996,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.2
Cameroon,CMR,1995,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.1
Cameroon,CMR,1994,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.9
Cameroon,CMR,1993,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7
Cameroon,CMR,1992,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.6
Cameroon,CMR,1991,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5
Cameroon,CMR,1990,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Cameroon,CMR,2023,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,77.5781328408621
Cameroon,CMR,2022,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,77.9229972258777
Cameroon,CMR,2021,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,78.1857844793422
Cameroon,CMR,2020,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,79.3436369836573
Cameroon,CMR,2019,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,79.9102161026514
Cameroon,CMR,2018,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,80.7778832592917
Cameroon,CMR,2017,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,81.6447782329947
Cameroon,CMR,2016,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,82.4920897161736
Cameroon,CMR,2015,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,83.3036797303861
Cameroon,CMR,2014,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,84.1080273554049
Cameroon,CMR,2013,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,84.9343466979817
Cameroon,CMR,2012,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,85.7334304233082
Cameroon,CMR,2011,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,86.5312477159252
Cameroon,CMR,2010,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,87.2748008030332
Cameroon,CMR,2009,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,88.1026475218468
Cameroon,CMR,2008,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,88.8489314633954
Cameroon,CMR,2007,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,89.5615317992521
Cameroon,CMR,2006,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,89.6882373586172
Cameroon,CMR,2005,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,89.8184525488537
Cameroon,CMR,2004,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,89.9068270760546
Cameroon,CMR,2003,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,89.9539034892282
Cameroon,CMR,2002,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,90.0301172544107
Cameroon,CMR,2001,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,90.1071047665797
Cameroon,CMR,2000,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,90.7029662872515
Cameroon,CMR,1999,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,91.2786988068016
Cameroon,CMR,1998,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,91.7672049237308
Cameroon,CMR,1997,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.2006201642871
Cameroon,CMR,1996,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.5830241892147
Cameroon,CMR,1995,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.6754932401056
Cameroon,CMR,1994,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.7317342494326
Cameroon,CMR,1993,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.8105544207726
Cameroon,CMR,1992,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.879080452816
Cameroon,CMR,1991,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,92.9031095952187
Cameroon,CMR,2023,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,60.3269838013534
Cameroon,CMR,2022,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,60.6870270495819
Cameroon,CMR,2021,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,60.8669570366877
Cameroon,CMR,2020,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,61.8932708723613
Cameroon,CMR,2019,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,61.9651232135083
Cameroon,CMR,2018,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,62.7829695051865
Cameroon,CMR,2017,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,63.6371308218908
Cameroon,CMR,2016,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,64.4711143102604
Cameroon,CMR,2015,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,65.3103572603957
Cameroon,CMR,2014,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,66.2176076846458
Cameroon,CMR,2013,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,66.4615584622067
Cameroon,CMR,2012,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,66.7103252954202
Cameroon,CMR,2011,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,66.9810588268583
Cameroon,CMR,2010,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,67.1344146747119
Cameroon,CMR,2009,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,67.9997968421536
Cameroon,CMR,2008,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,68.816871173473
Cameroon,CMR,2007,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,69.7338541804222
Cameroon,CMR,2006,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,69.4177886206745
Cameroon,CMR,2005,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,69.1054612377399
Cameroon,CMR,2004,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,68.6636711554529
Cameroon,CMR,2003,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,68.2740529841742
Cameroon,CMR,2002,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,67.9062352278696
Cameroon,CMR,2001,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,67.5088239517279
Cameroon,CMR,2000,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,68.6012821504599
Cameroon,CMR,1999,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,69.6385788133477
Cameroon,CMR,1998,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,70.4431462658064
Cameroon,CMR,1997,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.0752194418542
Cameroon,CMR,1996,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.4904940176012
Cameroon,CMR,1995,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.6492618012817
Cameroon,CMR,1994,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.6248526636578
Cameroon,CMR,1993,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.6888397148255
Cameroon,CMR,1992,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.489184986001
Cameroon,CMR,1991,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,71.3898872861162
Cameroon,CMR,2011,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,60.4
Cameroon,CMR,2007,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,43.4
Cameroon,CMR,2001,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,17.40652
Cameroon,CMR,2011,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,63.6
Cameroon,CMR,2007,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,43.5
Cameroon,CMR,2001,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,14.46574
Cameroon,CMR,2011,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,82.1
Cameroon,CMR,2001,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,41.29682
Cameroon,CMR,2011,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,87.7
Cameroon,CMR,2001,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,54.72944
Cameroon,CMR,2011,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,85
Cameroon,CMR,2007,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,78.1
Cameroon,CMR,2001,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,47.50559
Cameroon,CMR,2011,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,17.9
Cameroon,CMR,2001,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,58.70318
Cameroon,CMR,2011,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,12.3
Cameroon,CMR,2001,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,45.27056
Cameroon,CMR,2011,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,15
Cameroon,CMR,2007,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,21.9
Cameroon,CMR,2001,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,52.49441
Cameroon,CMR,2011,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,62
Cameroon,CMR,2007,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,43.4
Cameroon,CMR,2001,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,15.9114
Cameroon,CMR,2024,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,28.371
Cameroon,CMR,2023,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,29.308
Cameroon,CMR,2022,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,29.452
Cameroon,CMR,2021,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,29.623
Cameroon,CMR,2020,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,31.34
Cameroon,CMR,2019,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,33.785
Cameroon,CMR,2018,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,35.945
Cameroon,CMR,2017,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,38.067
Cameroon,CMR,2016,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,40.181
Cameroon,CMR,2015,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,42.352
Cameroon,CMR,2014,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,44.62
Cameroon,CMR,2013,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,46.644
Cameroon,CMR,2012,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,48.666
Cameroon,CMR,2011,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,50.678
Cameroon,CMR,2010,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,52.676
Cameroon,CMR,2009,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,56.975
Cameroon,CMR,2008,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,61.16
Cameroon,CMR,2007,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,65.181
Cameroon,CMR,2006,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,65.303
Cameroon,CMR,2005,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,65.42
Cameroon,CMR,2004,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,65.562
Cameroon,CMR,2003,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,65.764
Cameroon,CMR,2002,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,66.027
Cameroon,CMR,2001,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,66.324
Cameroon,CMR,2000,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,66.597
Cameroon,CMR,1999,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,66.842
Cameroon,CMR,1998,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,67.1
Cameroon,CMR,1997,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,67.415
Cameroon,CMR,1996,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,67.746
Cameroon,CMR,1995,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,68.007
Cameroon,CMR,1994,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,68.19
Cameroon,CMR,1993,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,68.321
Cameroon,CMR,1992,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,68.383
Cameroon,CMR,1991,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,68.39
Cameroon,CMR,1990,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,68.358
Cameroon,CMR,2024,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,39.101
Cameroon,CMR,2023,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,39.949
Cameroon,CMR,2022,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,40.18
Cameroon,CMR,2021,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,40.268
Cameroon,CMR,2020,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,41.751
Cameroon,CMR,2019,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,43.615
Cameroon,CMR,2018,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,45.4
Cameroon,CMR,2017,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,47.083
Cameroon,CMR,2016,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,48.735
Cameroon,CMR,2015,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,50.483
Cameroon,CMR,2014,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,52.399
Cameroon,CMR,2013,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,54.599
Cameroon,CMR,2012,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,56.798
Cameroon,CMR,2011,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,58.986
Cameroon,CMR,2010,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,61.155
Cameroon,CMR,2009,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,63.95
Cameroon,CMR,2008,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,66.647
Cameroon,CMR,2007,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,69.235
Cameroon,CMR,2006,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,69.445
Cameroon,CMR,2005,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,69.646
Cameroon,CMR,2004,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,69.896
Cameroon,CMR,2003,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,70.227
Cameroon,CMR,2002,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,70.665
Cameroon,CMR,2001,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,71.16
Cameroon,CMR,2000,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,71.614
Cameroon,CMR,1999,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,72.02
Cameroon,CMR,1998,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,72.444
Cameroon,CMR,1997,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,72.957
Cameroon,CMR,1996,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,73.494
Cameroon,CMR,1995,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,73.918
Cameroon,CMR,1994,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,74.218
Cameroon,CMR,1993,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,74.436
Cameroon,CMR,1992,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,74.579
Cameroon,CMR,1991,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,74.614
Cameroon,CMR,1990,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,74.593
Cameroon,CMR,2024,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,33.742
Cameroon,CMR,2023,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,34.634
Cameroon,CMR,2022,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,34.821
Cameroon,CMR,2021,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,34.95
Cameroon,CMR,2020,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,36.55
Cameroon,CMR,2019,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,38.704
Cameroon,CMR,2018,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,40.676
